,amt,state,city_pop,job,is_fraud,month,age
34074,202.81,5,61,378,0,1,79.26849315068493
531859,152.35,34,1166,92,0,8,36.205479452054796
741768,139.87,43,23,115,0,11,50.1945205479452
813800,46.92,31,71485,268,0,12,45.416438356164385
32858,3.09,25,2870,71,0,1,19.893150684931506
437882,109.88,43,4090,436,0,7,42.33698630136986
607684,30.78,16,1442,18,0,9,37.347945205479455
233257,33.62,16,5760,74,0,4,40.5972602739726
636249,84.54,36,1078,344,0,9,29.997260273972604
647127,6.62,15,910148,197,0,10,43.868493150684934
653581,3.48,23,516,28,0,10,53.364383561643834
695842,50.96,4,172817,12,0,10,37.26027397260274
82915,2.62,43,1563,194,0,2,40.989041095890414
570503,6.73,34,1684,239,0,8,25.515068493150686
648896,31.0,37,1420,443,0,10,53.92876712328767
963133,17.59,4,11256,344,0,1,47.295890410958904
333526,10.47,24,467,16,0,6,69.07671232876713
991271,171.43,47,50489,324,0,2,35.96986301369863
586682,9.44,43,18128,239,0,9,28.84931506849315
490983,85.16,5,207,309,0,8,63.704109589041096
790732,3.44,31,2307,406,0,12,50.25753424657534
441730,45.48,48,1360,314,0,7,34.70958904109589
44712,2.63,24,241,254,0,1,44.28219178082192
541433,58.85,36,861,381,0,8,59.4027397260274
787093,104.68,38,28425,344,0,12,19.49041095890411
901455,1.2,15,2304,397,0,12,64.46849315068494
42131,1.38,10,9034,469,0,1,49.93698630136986
125311,95.04,40,302,277,0,3,45.87945205479452
1158099,8.63,32,310,439,0,4,41.602739726027394
268570,35.02,35,177,187,0,5,44.983561643835614
847800,41.96,34,4354,205,0,12,25.843835616438355
400157,4.81,35,2644,156,0,7,35.87397260273973
313397,5.62,9,105638,271,0,5,33.087671232876716
625064,37.87,26,743,489,0,9,47.416438356164385
240404,98.57,4,832,241,0,4,31.96986301369863
963978,77.09,45,9815,121,0,1,44.58082191780822
774525,2.87,45,9815,121,0,11,44.42191780821918
1207976,1.44,33,4290,25,0,5,30.46027397260274
602566,18.02,45,1363,182,0,9,79.10958904109589
710078,77.31,25,1196,270,0,10,61.42739726027397
874315,81.75,9,2060,318,0,12,36.136986301369866
944732,233.03,22,1038,36,0,1,55.76164383561644
434454,2.4,43,178,486,0,7,36.104109589041094
498999,8.47,43,254282,134,0,8,67.56164383561644
791855,120.31,20,718,389,0,12,34.728767123287675
667352,7.93,12,7297,239,0,10,29.265753424657536
612047,9.25,42,4729,213,0,9,37.43561643835616
760114,90.72,1,59744,72,0,11,35.81095890410959
507215,41.54,37,1288,44,0,8,83.32602739726028
728990,75.79,16,1442,18,0,11,37.49315068493151
175092,290.8,15,910148,197,0,4,43.364383561643834
643609,69.48,36,1078,364,0,9,67.27945205479452
250470,134.33,15,76,424,0,5,64.04109589041096
1179096,48.38,46,828,407,0,5,62.728767123287675
406606,71.63,38,632,120,0,7,30.254794520547946
694529,2.5,38,166081,413,0,10,21.073972602739726
324234,78.41,43,28739,206,0,6,19.446575342465753
1148569,129.43,27,69793,108,0,4,66.41917808219178
960727,150.2,22,75830,155,0,1,45.0958904109589
1037479,72.38,34,207,119,0,3,57.47945205479452
936905,49.58,29,1063,393,0,1,91.83013698630137
785886,76.65,27,3495,370,0,12,31.75068493150685
409371,5.58,49,5512,187,0,7,39.3041095890411
1157974,3.83,43,749635,284,0,4,47.295890410958904
1112224,1.58,25,2870,71,0,4,21.106849315068494
73380,48.46,1,3996,17,0,2,41.69315068493151
1171450,49.59,9,32891,474,0,5,33.24383561643835
458804,114.74,50,27971,304,0,7,34.99178082191781
220747,41.27,25,2870,71,0,4,20.14246575342466
646505,57.01,5,122111,233,0,10,32.38356164383562
1216953,32.14,41,63,444,0,5,50.6
483395,72.86,38,1526206,435,0,7,34.5972602739726
1001940,26.78,36,7163,199,0,2,38.05205479452055
429653,45.65,41,355,194,0,7,64.08493150684932
173870,35.75,38,823,207,0,4,36.772602739726025
927232,135.28,14,2263,407,0,1,35.326027397260276
605640,2.62,43,4090,436,0,9,42.50684931506849
810374,50.42,21,3224,164,0,12,22.306849315068494
1080447,2.44,21,1643,195,0,3,43.97808219178082
751003,75.95,45,741,212,0,11,33.273972602739725
554520,60.23,14,324,415,0,8,43.221917808219175
243868,59.94,45,863,169,0,5,46.75890410958904
811098,36.65,1,67082,338,0,12,56.863013698630134
153309,11.2,45,9815,121,0,3,43.73972602739726
598636,219.19,27,186140,177,0,9,36.61369863013699
620598,126.11,34,1766,287,0,9,57.33698630136986
630197,31.88,47,149,428,0,9,41.28767123287671
572231,54.15,26,286,80,0,8,30.4986301369863
796809,6.6,3,759,212,0,12,62.726027397260275
603471,2.31,34,4354,205,0,9,25.589041095890412
1006672,98.23,6,647,102,0,2,32.416438356164385
1168264,182.64,36,471,436,0,5,79.14794520547945
657839,249.07,1,5778,153,0,10,66.88219178082191
572521,22.54,27,12335,78,0,8,31.96986301369863
450185,64.56,14,1213,176,0,7,28.26027397260274
983717,46.59,9,224256,327,0,2,34.45479452054794
213085,55.98,42,158701,258,0,4,41.14794520547945
763517,4.6,24,467,16,0,11,69.53972602739726
387156,3.05,22,765,242,0,6,47.06849315068493
529020,91.66,17,736284,145,0,8,57.961643835616435
868221,8.81,9,14742,454,0,12,26.827397260273973
35327,1.53,16,5760,74,0,1,40.33424657534247
287402,5.13,18,8512,3,0,5,67.75890410958904
1206620,184.11,34,8830,464,0,5,29.161643835616438
1287319,48.67,38,1274,279,0,6,71.2931506849315
534088,6.29,40,20478,286,0,8,22.216438356164385
1073576,68.0,48,153,381,0,3,58.13972602739726
928493,46.26,2,2501,194,0,1,33.586301369863016
887557,133.63,35,338,381,0,12,31.424657534246574
1125284,92.86,48,95015,469,0,4,74.32876712328768
228457,7.78,40,1725,424,0,4,44.416438356164385
657443,82.14,38,348,281,0,10,74.47123287671234
246325,56.08,14,478,261,0,5,59.342465753424655
1029355,37.42,22,134056,135,0,3,39.81643835616438
1124470,218.36,34,397,368,0,4,88.64657534246575
417577,47.24,23,516,28,0,7,53.11780821917808
620511,84.28,50,241,146,0,9,38.78904109589041
734255,5.38,24,3805,255,0,11,69.2
64194,122.36,25,2870,71,0,2,19.942465753424656
550543,136.34,20,135332,87,0,8,83.46027397260274
350381,39.4,43,1791,111,0,6,53.917808219178085
923432,51.12,43,1791,111,0,12,54.46849315068493
946135,7.62,34,4778,175,0,1,65.62739726027397
1184861,130.43,20,718,389,0,5,35.16712328767123
197379,2.95,29,331,456,0,4,68.69315068493151
988711,4.4,34,6120,70,0,2,43.35890410958904
536671,26.22,15,910148,197,0,8,43.74520547945205
657853,4.77,45,43102,221,0,10,68.9068493150685
323725,1.93,20,313,250,0,6,43.21643835616438
1013402,9.32,49,571,4,0,2,52.47123287671233
16660,50.95,34,45100,22,0,1,25.22739726027397
711377,108.71,27,69793,108,0,10,65.93698630136986
954104,7.4,31,2456,419,0,1,25.86849315068493
686647,54.07,47,895,91,0,10,20.4027397260274
599974,24.13,21,1892,42,0,9,63.56986301369863
374807,101.06,34,8019,398,0,6,91.04931506849314
247994,4.98,42,158701,258,0,5,41.18904109589041
401609,31.1,45,43102,221,0,7,68.63835616438357
1093328,6.33,1,1186,346,0,3,33.4027397260274
5322,210.4,18,10076,442,0,1,41.07945205479452
814734,4.8,3,1312922,107,0,12,38.14520547945205
926304,40.89,24,4593,450,0,1,79.1945205479452
1273734,33.52,12,1075,450,0,6,23.46027397260274
883396,29.12,12,7297,239,0,12,29.46301369863014
72389,36.58,12,568,93,0,2,49.58904109589041
1217911,169.18,15,5791,134,0,5,60.67123287671233
1071251,70.2,17,301,390,0,3,53.04931506849315
177695,3.08,27,69793,108,0,4,65.35890410958905
938497,45.02,17,341,249,0,1,87.1972602739726
1202567,3.68,38,28425,344,0,5,19.95068493150685
1074412,128.96,22,372,188,0,3,24.71232876712329
20976,75.7,17,467,371,0,1,34.632876712328766
781748,1.35,47,761,76,0,11,76.47123287671234
824437,83.53,22,24840,16,0,12,59.92602739726028
462884,90.57,37,1302,120,0,7,42.78904109589041
407474,435.51,5,565,294,0,7,40.87671232876713
1139094,1.59,14,1512,94,0,4,16.964383561643835
276075,9.99,6,2376,224,0,5,46.13972602739726
81785,84.64,43,5875,387,0,2,26.589041095890412
475495,190.85,5,320420,489,0,7,44.02191780821918
1014736,127.9,2,1679,367,0,2,33.83287671232877
454298,11.23,16,242,472,0,7,32.02739726027397
1004759,119.21,35,2644,156,0,2,36.50410958904109
338476,26.37,22,673342,399,0,6,52.00821917808219
1082450,63.7,43,53,198,0,3,27.783561643835615
103883,62.71,29,206,234,0,3,51.441095890410956
1089648,85.46,13,4161,362,0,3,62.83835616438356
1155670,27.69,1,2566,186,0,4,61.87945205479452
980141,21.49,24,1847,447,0,2,31.29041095890411
7278,18.53,43,2807,82,0,1,88.0027397260274
265490,304.29,34,4895,5,0,5,60.57534246575342
957775,81.88,35,177,187,0,1,45.673972602739724
183628,21.43,1,190178,155,0,4,59.87397260273973
964327,86.14,9,237282,387,0,1,58.36164383561644
201535,113.38,37,217,400,0,4,90.59178082191781
182903,6.74,40,1725,424,0,4,44.36164383561644
818032,140.26,38,328,481,0,12,36.397260273972606
512497,1.9,18,1758,371,0,8,62.04657534246575
1015626,65.11,23,136,65,0,2,20.02191780821918
359035,145.35,9,26551,327,0,6,42.47397260273973
762707,90.43,43,248858,483,0,11,48.85205479452055
958577,8.46,17,571,382,0,1,88.93424657534247
1264689,16.61,34,45100,22,0,6,26.64109589041096
297624,11.31,34,824,480,0,5,33.75068493150685
1066024,62.71,36,1493,23,0,3,35.016438356164386
599634,75.51,31,124967,319,0,9,38.74794520547945
342777,22.86,16,2691,29,0,6,25.832876712328765
745211,47.16,14,2092,369,0,11,57.583561643835615
1183,14.69,28,307,280,0,1,88.44657534246575
379971,3.86,21,3224,164,0,6,21.84931506849315
1113504,3.74,45,1970,151,0,4,34.61917808219178
549934,40.15,1,270712,439,0,8,47.66301369863014
612420,568.17,50,241,146,0,9,38.775342465753425
560011,52.75,25,3451,195,0,8,35.293150684931504
791123,119.88,27,3402,250,0,12,92.16986301369863
930734,118.47,43,24536,300,0,1,36.24931506849315
694072,4.16,15,136,425,0,10,66.64109589041095
1188141,114.47,27,21134,133,0,5,36.205479452054796
429414,13.03,22,680,126,0,7,52.58904109589041
1163661,68.66,43,4993,409,0,4,71.46301369863014
446502,48.09,22,6469,476,0,7,40.29041095890411
523136,2.96,48,1306,379,0,8,60.964383561643835
3558,120.32,35,269,250,0,1,53.33698630136986
705769,38.49,5,320420,489,0,10,44.273972602739725
220469,32.23,43,1595797,187,0,4,43.342465753424655
995970,42.97,24,602,115,0,2,65.62465753424658
781405,8.36,9,50835,178,0,11,33.85479452054795
170229,3.17,4,1241364,71,0,3,59.69315068493151
971625,14.07,50,35371,341,0,1,31.421917808219177
1160110,6.91,19,1850,112,0,4,56.36986301369863
332646,169.08,24,545147,113,0,6,31.572602739726026
532486,108.97,31,3279,219,0,8,40.893150684931506
137596,80.58,21,824,276,0,3,44.397260273972606
154004,8.49,24,35439,260,0,3,34.0
937059,45.43,17,571,382,0,1,88.9013698630137
313084,8.16,31,3279,219,0,5,40.679452054794524
1246734,3.12,45,1051,77,0,6,43.558904109589044
812617,5.59,16,242,472,0,12,32.41095890410959
1289807,42.58,38,645,323,0,6,46.11780821917808
936691,9.29,17,14228,11,0,1,48.81917808219178
645896,4.61,19,2121,385,0,10,45.99452054794521
1235138,3.49,34,69,74,0,5,29.005479452054793
179574,65.63,50,635,358,0,4,45.75616438356165
761453,2.42,21,1892,42,0,11,63.76712328767123
1054268,15.61,16,269,358,0,3,57.37534246575343
1198825,85.64,15,1228,113,0,5,29.197260273972603
392559,9.79,4,308,59,0,6,60.81095890410959
1005522,171.6,17,1565,124,0,2,51.602739726027394
1014497,26.15,3,1312922,112,0,2,20.243835616438357
984333,26.35,34,207,119,0,2,57.394520547945206
252739,27.56,35,349,302,0,5,40.38904109589041
1203484,72.05,17,301,390,0,5,53.20821917808219
116829,60.52,1,3996,17,0,3,41.75616438356165
579518,5.02,9,5719,225,0,9,24.84109589041096
313987,71.64,50,241,146,0,6,38.48219178082192
724945,75.16,46,140,130,0,11,30.041095890410958
238799,119.55,16,320,193,0,4,58.057534246575344
1084873,78.42,40,20478,286,0,3,22.824657534246576
1282000,4.7,25,4198,114,0,6,18.994520547945207
1179011,56.75,4,1725,69,0,5,52.983561643835614
94770,62.38,15,1423,371,0,2,20.4
289248,49.77,2,2470,112,0,5,50.657534246575345
1012237,46.16,34,4354,205,0,2,26.03013698630137
709603,16.65,49,365,429,0,10,49.66027397260274
575695,2.31,34,1970,366,0,9,70.27671232876712
1239449,7.92,35,2644,156,0,6,36.794520547945204
890896,111.99,38,737,317,0,12,32.69041095890411
342796,7.97,20,5848,326,0,6,38.33972602739726
1204305,18.13,29,206,234,0,5,52.657534246575345
1008125,44.61,4,308,59,0,2,61.45479452054794
377879,106.31,47,149,428,0,6,41.032876712328765
376205,60.57,47,149,428,0,6,41.03013698630137
430593,5.16,44,258,215,0,7,57.66849315068493
83603,14.31,7,601723,351,0,2,32.95616438356164
826049,6.93,29,1749,441,0,12,46.62191780821918
454183,69.87,15,965,229,0,7,37.463013698630135
839977,42.8,38,489,330,0,12,63.28493150684932
821926,34.74,35,1831,45,0,12,66.18630136986302
492012,131.65,19,1850,112,0,8,55.632876712328766
753359,8.38,23,914,217,0,11,75.36438356164383
687327,9.1,45,207410,299,0,10,35.320547945205476
225275,7.51,1,653,326,0,4,52.87945205479452
314369,87.96,38,737,317,0,6,32.12602739726027
894348,17.0,42,3730,316,0,12,28.926027397260274
620279,23.76,31,124967,319,0,9,38.775342465753425
1131249,76.9,15,1423,371,0,4,21.53698630136986
312982,24.53,20,19054,320,0,5,42.75342465753425
312948,2.71,34,824,480,0,5,33.76712328767123
196905,14.21,15,1423,371,0,4,20.523287671232875
221846,81.96,36,551,23,0,4,48.6
914789,76.69,48,1360,314,0,12,35.16712328767123
558524,70.61,1,5901,114,0,8,47.11780821917808
843191,136.3,29,566,296,0,12,44.912328767123284
1223518,31.81,46,1654,479,0,5,29.336986301369862
197724,76.19,3,2872,333,0,4,31.476712328767125
297244,33.51,40,1523,395,0,5,34.9972602739726
1010535,8.17,32,899,308,0,2,52.512328767123286
873297,622.82,37,217,400,0,12,91.28219178082192
1023840,3.12,48,2328,28,0,2,78.1972602739726
842509,52.09,24,467,16,0,12,69.59726027397261
328424,45.4,35,1831,45,0,6,65.67397260273972
1184158,86.68,17,571,382,0,5,89.23835616438356
1101114,34.5,34,2258,55,0,4,83.1041095890411
814910,5.09,5,84861,286,0,12,87.8027397260274
579558,40.26,9,224256,327,0,9,34.032876712328765
609519,1.29,43,1766,349,0,9,43.73150684931507
1287706,2.68,41,63,444,0,6,50.66575342465753
118445,75.39,35,7646,291,0,3,30.495890410958904
1090453,9.23,36,1493,23,0,3,35.04657534246575
169424,18.59,15,136,425,0,3,66.07397260273973
259017,114.56,35,269,250,0,5,53.68219178082192
1142236,9.27,3,2872,333,0,4,32.5013698630137
1016734,1.6,35,267,189,0,2,15.076712328767123
251175,32.0,28,475,240,0,5,63.52602739726027
785734,58.1,27,238602,413,0,12,26.567123287671233
17885,511.87,14,928,325,0,1,33.68767123287671
401128,82.8,21,23045,473,0,7,60.868493150684934
1101730,329.21,24,35439,260,0,4,35.032876712328765
370118,10.4,1,800,263,0,6,86.81369863013698
624067,49.24,43,2807,82,0,9,88.71506849315068
925896,1.88,29,1063,393,0,1,91.81095890410958
699124,118.94,43,5875,387,0,10,27.27123287671233
947322,47.75,49,337,14,0,1,33.26301369863014
817018,160.73,36,413574,453,0,12,48.3013698630137
492022,112.83,36,551,23,0,8,48.88219178082192
484812,2.91,35,22305,458,0,7,80.44931506849315
281248,5.91,45,6018,127,0,5,71.79178082191781
623674,47.01,35,177,187,0,9,45.345205479452055
424286,133.36,16,269,358,0,7,56.6958904109589
463450,5.4,9,276002,341,0,7,85.13972602739726
93094,23.18,1,800,263,0,2,86.4958904109589
1277636,40.03,23,272,202,0,6,18.956164383561642
781692,56.77,38,139,328,0,11,65.56164383561644
949398,229.31,38,6508,478,0,1,38.59178082191781
1255692,34.09,4,126,285,0,6,27.684931506849313
641064,65.08,4,308,59,0,9,61.06575342465754
566616,19.7,5,648,97,0,8,49.96986301369863
1149150,58.69,22,96942,228,0,4,55.1013698630137
1169064,178.09,22,6951,263,0,5,34.8986301369863
1017525,134.43,43,23,115,0,2,50.47671232876712
1137663,58.89,27,6629,59,0,4,57.723287671232875
10170,62.22,40,52126,72,0,1,89.43561643835616
514462,528.73,48,1360,314,0,8,34.78082191780822
22266,3.68,17,571,382,0,1,87.91780821917808
1040761,71.29,46,5895,411,0,3,44.68493150684932
241022,47.66,27,3495,370,0,4,31.161643835616438
121390,73.28,40,1725,424,0,3,44.28767123287671
389198,10.75,16,2691,29,0,6,25.87945205479452
788053,9.34,48,9594,418,0,12,22.035616438356165
998136,33.34,5,320420,489,0,2,44.56986301369863
679430,1.08,40,167,302,0,10,30.975342465753425
984977,86.49,24,927396,314,0,2,59.942465753424656
392718,93.93,38,687276,411,0,6,45.723287671232875
1286786,72.19,41,1126,485,0,6,39.85753424657534
1027274,16.21,5,151815,205,0,3,32.178082191780824
875675,54.99,37,191096,412,0,12,55.74520547945205
371051,59.8,43,1595797,187,0,6,43.50958904109589
501644,89.75,15,910148,197,0,8,43.70958904109589
320841,134.89,24,241,254,0,6,44.62739726027397
433351,51.63,37,1302,120,0,7,42.76164383561644
155678,79.15,15,965,229,0,3,37.13972602739726
1112296,6.31,30,7430,414,0,4,65.27671232876712
12851,106.95,27,186140,177,0,1,35.93972602739726
560867,5.32,4,92043,85,0,8,58.37534246575343
175853,15.16,9,341043,165,0,4,30.106849315068494
390370,66.83,1,3395,140,0,6,40.45753424657534
906242,5.05,18,71335,222,0,12,25.594520547945205
779780,25.65,31,124967,319,0,11,38.967123287671235
236756,140.32,45,741,212,0,4,32.72054794520548
8868,30.17,38,166081,413,0,1,20.279452054794522
10469,57.87,2,7155,162,0,1,41.821917808219176
642976,82.48,22,95,147,0,9,25.654794520547945
74639,69.01,38,737,317,0,2,31.83013698630137
1009230,85.07,41,1126,485,0,2,39.53150684931507
1140918,4.52,4,11256,344,0,4,47.536986301369865
846662,5.62,15,910148,197,0,12,44.06849315068493
957275,70.57,5,61,378,0,1,80.26301369863013
171587,36.15,45,9521,448,0,3,41.47397260273973
813304,21.56,42,25459,453,0,12,50.821917808219176
61314,28.54,47,14871,376,0,2,44.93972602739726
916982,93.7,35,321,110,0,12,40.54520547945206
1108374,7.06,43,2317,79,0,4,55.657534246575345
281252,65.02,1,5778,153,0,5,66.4958904109589
721211,105.64,38,1102,208,0,11,30.345205479452055
38474,5.8,1,67082,65,0,1,49.07397260273972
1272865,49.1,1,270712,439,0,6,48.46849315068493
1117920,106.17,2,969,337,0,4,66.30684931506849
1195242,166.25,43,20328,422,0,5,34.92328767123288
891645,4.85,43,43,171,0,12,70.26849315068493
782994,78.43,38,328,481,0,11,36.37534246575343
1081386,1.49,15,23727,97,0,3,38.14794520547945
214056,18.68,24,927396,314,0,4,59.14246575342466
275614,6.48,37,28278,395,0,5,41.85753424657534
702486,47.58,49,5512,187,0,10,39.61917808219178
133609,37.34,5,320420,489,0,3,43.64931506849315
1275447,128.19,35,128,81,0,6,74.24931506849315
757302,38.74,25,19685,196,0,11,34.92876712328767
158747,9.31,38,348,281,0,3,73.93698630136986
888165,38.66,34,1684,239,0,12,25.83013698630137
1049131,94.09,2,969,337,0,3,66.22191780821917
767606,7.14,27,12335,78,0,11,32.202739726027396
143463,65.1,10,3343,463,0,3,28.794520547945204
126680,105.33,4,1930,491,0,3,35.76712328767123
995038,1.2,23,2607,265,0,2,24.202739726027396
1198006,8.27,18,378909,123,0,5,43.25479452054795
762338,24.11,10,3430,140,0,11,69.7095890410959
1009282,65.49,9,79008,381,0,2,35.49315068493151
627726,41.28,4,92043,85,0,9,58.45205479452055
162456,55.4,18,378909,123,0,3,42.11780821917808
57698,145.98,4,337,315,0,2,64.63013698630137
101684,44.26,38,5507,400,0,2,45.61917808219178
1080480,14.78,48,13973,275,0,3,38.90958904109589
629359,88.77,48,1360,314,0,9,34.9041095890411
147030,4.31,48,5548,298,0,3,43.55068493150685
1142497,29.28,4,34882,218,0,4,49.02191780821918
1222835,133.39,28,291,458,0,5,29.087671232876712
1027279,61.24,3,1312922,112,0,3,20.265753424657536
1224416,61.29,38,922,137,0,5,47.673972602739724
407444,40.31,34,176,406,0,7,55.55068493150685
1276408,3.24,43,1791,111,0,6,54.92328767123288
261112,5.29,22,3104,230,0,5,38.13972602739726
419794,89.67,36,1078,344,0,7,29.77260273972603
633017,275.37,22,3104,230,0,9,38.52054794520548
678876,6.94,37,42817,342,0,10,37.41095890410959
600325,100.2,50,100,377,0,9,45.43835616438356
1573,6.95,12,1132,353,0,1,57.917808219178085
1064764,16.7,19,2121,385,0,3,46.45479452054794
602771,30.95,42,22191,351,0,9,25.147945205479452
26599,91.09,10,4138,191,0,1,49.704109589041096
940069,49.94,4,54287,122,0,1,47.33150684931507
623784,1.54,43,1766,349,0,9,43.75068493150685
177781,22.29,4,172817,12,0,4,36.6986301369863
905661,102.87,34,722,102,0,12,29.21095890410959
784987,168.35,38,427,298,0,12,68.86575342465754
761546,10.97,9,217,459,0,11,29.846575342465755
969645,160.86,43,1263321,136,0,1,60.62465753424657
668763,93.24,46,5895,411,0,10,44.27945205479452
454009,2.37,44,302,404,0,7,29.523287671232875
1264225,67.7,36,471,436,0,6,79.24931506849315
85597,76.29,32,899,308,0,2,51.50958904109589
